ano,id_municipio,quantidade_escolas
2019,2201556,7
2019,2201945,13
2019,2202406,27
2019,2204907,14
2019,2208551,5
2019,2209377,7
2019,2310605,12
2019,2400109,11
2019,2404101,6
2019,2406700,11
2019,2505204,12
2019,2506004,36
2019,2507804,6
2019,2509503,8
2019,2510402,13
2019,2510659,8
2019,2511004,12
2019,2511400,20
2019,2511707,12
2019,2514107,9
2019,2515807,18
2019,2516706,19
2019,2516755,3
2019,2516805,17
2019,2600609,16
2019,2600906,31
2019,2603207,19
2019,2610301,26
2019,2612000,18
2019,2614006,24
2019,2702009,23
2019,2702207,8
2019,2702801,16
2019,2703502,11
2019,2705309,5
2019,2706109,26
2019,2706448,8
2019,2801603,8
2019,2806503,8
2019,2901809,27
2019,2902401,25
2019,2904308,14
2019,2905156,48
2019,2906402,15
2019,2907004,13
2019,2911659,6
2019,2917334,18
2019,2922730,15
2019,2922755,22
2019,2923308,12
2019,2923902,11
2019,2930907,31
2019,2931103,11
2019,2932606,19
2019,3100708,2
2019,3102506,4
2019,3102704,11
2019,3103900,6
2019,3105004,9
2019,3105301,3
2019,3106002,9
2019,3106606,7
2019,3107208,8
2019,3108909,14
2019,3109105,6
2019,3110400,3
2019,3111705,6
2019,3111804,10
2019,3112604,8
2019,3112653,5
2019,3113602,3
2019,3118205,6
2019,3119708,2
2019,3119807,6
2019,3119906,2
2019,3120839,7
2019,3121704,6
2019,3122900,5
2019,3123304,6
2019,3123858,4
2019,3124401,6
2019,3124708,4
2019,3126000,6
2019,3126307,3
2019,3129707,8
2019,3130200,8
2019,3130606,6
2019,3131505,8
2019,3134806,4
2019,3135407,5
2019,3136504,14
2019,3136579,6
2019,3136801,6
2019,3137304,3
2019,3137536,6
2019,3138609,23
2019,3138625,6
2019,3138708,3
2019,3139102,5
2019,3139250,4
2019,3140100,3
2019,3140530,10
2019,3142304,5
2019,3143005,9
2019,3144508,4
2019,3150208,4
2019,3150307,4
2019,3150406,6
2019,3150505,6
2019,3151602,4
2019,3151701,13
2019,3153806,2
2019,3154408,6
2019,3156403,3
2019,3158805,3
2019,3160009,4
2019,3160603,8
2019,3160801,3
2019,3161908,12
2019,3162203,4
2019,3162948,7
2019,3163003,5
2019,3163201,3
2019,3164100,8
2019,3164209,9
2019,3165008,9
2019,3168804,9
2019,3168903,8
2019,3169000,12
2019,3169505,8
2019,3170438,3
2019,3200359,12
2019,3202504,14
2019,3300936,15
2019,3301207,23
2019,3305133,11
2019,3500550,4
2019,3501400,5
2019,3502408,4
2019,3503109,6
2019,3504206,12
2019,3504305,8
2019,3504701,6
2019,3505104,5
2019,3506805,9
2019,3508207,4
2019,3509106,5
2019,3509809,4
2019,3511003,13
2019,3512100,9
2019,3512506,4
2019,3513207,6
2019,3514601,8
2019,3514908,13
2019,3514957,3
2019,3515152,13
2019,3515657,3
2019,3515905,2
2019,3516507,4
2019,3517802,7
2019,3518859,7
2019,3519204,4
2019,3520426,12
2019,3521507,4
2019,3521606,7
2019,3522000,4
2019,3524501,5
2019,3525607,3
2019,3526308,3
2019,3527900,2
2019,3528106,4
2019,3528908,4
2019,3529500,4
2019,3531605,4
2019,3532207,6
2019,3532603,13
2019,3533304,3
2019,3533700,3
2019,3535002,10
2019,3536570,4
2019,3538501,11
2019,3539103,19
2019,3540002,15
2019,3540507,4
2019,3540804,8
2019,3540853,4
2019,3541802,4
2019,3545704,5
2019,3546702,19
2019,3548401,4
2019,3549508,6
2019,3551108,8
2019,3551306,4
2019,3552304,8
2019,3553856,7
2019,3554201,10
2019,3554904,3
2019,3555505,5
2019,3556602,8
2019,3557204,13
2019,4100459,4
2019,4101309,9
2019,4103040,12
2019,4103057,14
2019,4103305,8
2019,4105102,11
2019,4106571,7
2019,4107702,7
2019,4108007,11
2019,4109005,4
2019,4109757,7
2019,4110607,17
2019,4110904,4
2019,4111209,10
2019,4111407,11
2019,4111555,8
2019,4111704,4
2019,4112306,4
2019,4112603,3
2019,4113106,8
2019,4113734,5
2019,4113809,6
2019,4115002,6
2019,4115101,8
2019,4116406,5
2019,4116505,4
2019,4116802,9
2019,4117404,3
2019,4118303,3
2019,4118451,3
2019,4118808,15
2019,4119103,14
2019,4120002,12
2019,4120705,6
2019,4121000,11
2019,4121257,3
2019,4121604,4
2019,4123204,4
2019,4124020,11
2019,4124301,4
2019,4124400,28
2019,4124509,6
2019,4124608,4
2019,4125803,12
2019,4126272,5
2019,4126652,3
2019,4126702,4
2019,4200051,5
2019,4201208,7
2019,4201604,3
2019,4203709,21
2019,4207858,4
2019,4209458,3
2019,4209508,6
2019,4210407,8
2019,4213005,4
2019,4213153,4
2019,4214201,11
2019,4217154,3
2019,4218350,5
2019,4312906,7
2019,4313003,3
2019,4317756,3
2019,4318457,5
2019,4322103,6
2019,4322558,3
2019,5104526,4
2019,5104559,6
2019,5105002,8
2019,5105176,10
2019,5107305,13
2019,5108204,5
2019,5200100,12
2019,5200159,3
2019,5200175,5
2019,5205208,2
2019,5207402,8
2019,5208400,10
2019,5209150,5
2019,5209200,12
2019,5209457,4
2019,5210158,4
2019,5210562,4
2019,5213756,11
2019,5214408,6
2019,5216007,3
2019,5218607,7
2019,5219712,4
2019,5220280,3
2019,1101559,5
2019,1200328,70
2019,1200435,63
2019,1703305,4
2019,1703602,4
2019,1705607,6
2019,1707553,4
2019,1707652,4
2019,1715002,5
2019,1718659,3
2019,1721307,4
2019,2100402,17
2019,2106672,20
2019,2109759,22
2019,2200806,5
2019,2200954,7
2019,2202117,14
2019,2202711,8
2019,2202729,13
2019,2202802,8
2019,2203255,9
2019,2203602,7
2019,2205458,16
2019,2205540,7
2019,2205565,11
2019,2206308,3
2019,2207306,7
2019,2207355,5
2019,2207405,9
2019,2207777,11
2019,2208601,5
2019,2209153,7
2019,2209302,9
2019,2210359,12
2019,2210391,5
2019,2210953,6
2019,2211506,7
2019,2309904,12
2019,2312502,7
2019,2312809,9
2019,2400406,4
2019,2403756,3
2019,2405108,12
2019,2405306,14
2019,2406155,7
2019,2406809,12
2019,2407609,7
2019,2408953,16
2019,2409506,7
2019,2409605,8
2019,2409704,15
2019,2410009,6
2019,2410603,8
2019,2410702,4
2019,2410801,9
2019,2411429,6
2019,2412104,4
2019,2412906,13
2019,2413706,5
2019,2413805,3
2019,2414308,3
2019,2414902,3
2019,2500775,14
2019,2501005,34
2019,2502003,12
2019,2502052,11
2019,2502102,13
2019,2502201,7
2019,2502607,14
2019,2503753,9
2019,2505303,5
2019,2506202,4
2019,2509370,11
2019,2510204,11
2019,2512606,6
2019,2513356,15
2019,2513653,10
2019,2513802,12
2019,2513968,7
2019,2514602,9
2019,2515609,9
2019,2515708,7
2019,2517100,7
2019,2601508,15
2019,2602506,13
2019,2603405,16
2019,2603801,22
2019,2604403,13
2019,2606705,13
2019,2610103,17
2019,2610509,28
2019,2616183,13
2019,2700805,12
2019,2701902,13
2019,2702702,5
2019,2703700,8
2019,2707909,9
2019,2800100,7
2019,2803104,14
2019,2805208,13
2019,2807006,10
2019,2901601,23
2019,2908200,30
2019,2910776,8
2019,2911501,17
2019,2915304,9
2019,2916203,15
2019,2918704,6
2019,2918753,23
2019,2919009,10
2019,2919405,19
2019,2922805,11
2019,2924702,13
2019,2924900,15
2019,2927804,7
2019,3100104,8
2019,3101201,6
2019,3101300,3
2019,3104403,3
2019,3104452,6
2019,3105707,14
2019,3106101,6
2019,3106655,7
2019,3107000,4
2019,3109501,13
2019,3109600,3
2019,3114709,3
2019,3115409,7
2019,3115904,3
2019,3116209,9
2019,3116308,6
2019,3120102,5
2019,3120201,10
2019,3121506,3
2019,3122207,8
2019,3122702,4
2019,3124609,3
2019,3124807,12
2019,3125804,3
2019,3126505,18
2019,3127909,2
2019,3128501,3
2019,3129400,3
2019,3129608,9
2019,3129657,15
2019,3131604,8
2019,3132602,3
2019,3133758,13
2019,3134509,3
2019,3136405,3
2019,3136520,6
2019,3136603,6
2019,3139805,9
2019,3140209,3
2019,3141603,9
2019,3144904,8
2019,3145455,14
2019,3145703,3
2019,3146602,3
2019,3149002,3
2019,3149507,5
2019,3149606,3
2019,3150158,4
2019,3152131,4
2019,3152303,13
2019,3152907,6
2019,3153509,13
2019,3154150,9
2019,3155009,3
2019,3155900,7
2019,3156601,8
2019,3157302,4
2019,3157336,3
2019,3158102,5
2019,3158706,3
2019,3159001,6
2019,3159100,6
2019,3159308,6
2019,3160207,3
2019,3160900,3
2019,3161007,16
2019,3162302,3
2019,3162658,8
2019,3164605,5
2019,3164902,3
2019,3165602,5
2019,3165800,3
2019,3166402,3
2019,3167004,2
2019,3169208,11
2019,3170479,5
2019,3171154,3
2019,3171501,4
2019,3201100,11
2019,3204500,23
2019,3500204,5
2019,3501103,4
2019,3501202,4
2019,3502309,6
2019,3502606,3
2019,3503703,5
2019,3504800,4
2019,3506201,4
2019,3507407,12
2019,3508306,5
2019,3510104,4
2019,3510906,5
2019,3511300,4
2019,3511904,5
2019,3514700,4
2019,3514924,3
2019,3515301,4
2019,3517307,4
2019,3517505,10
2019,3518909,4
2019,3520707,4
2019,3520806,4
2019,3523008,4
2019,3525854,4
2019,3527702,4
2019,3528601,7
2019,3528858,4
2019,3532058,4
2019,3532843,3
2019,3533106,3
2019,3534104,4
2019,3534500,3
2019,3534757,7
2019,3534906,10
2019,3536901,3
2019,3540101,3
2019,3540309,3
2019,3541059,4
2019,3541109,6
2019,3542107,7
2019,3543501,7
2019,3543600,3
2019,3546108,3
2019,3546207,5
2019,3546256,4
2019,3549250,3
2019,3552551,5
2019,3552908,5
2019,3553500,8
2019,3553906,3
2019,3554706,8
2019,3554755,3
2019,3556909,5
2019,4100806,9
2019,4101150,3
2019,4102752,4
2019,4103024,4
2019,4103503,9
2019,4106100,5
2019,4107520,3
2019,4107801,6
2019,4107900,7
2019,4108551,4
2019,4110003,5
2019,4111902,10
2019,4112405,6
2019,4112900,5
2019,4113007,5
2019,4115309,6
2019,4116307,3
2019,4116604,4
2019,4118857,6
2019,4119707,5
2019,4120309,5
2019,4123857,18
2019,4124004,4
2019,4124905,6
2019,4128302,3
2019,4128633,15
2019,4128658,3
2019,4200903,13
2019,4201257,13
2019,4201703,9
2019,4202602,18
2019,4203303,12
2019,4203402,17
2019,4204103,7
2019,4204152,3
2019,4204251,17
2019,4204509,11
2019,4204756,5
2019,4205159,5
2019,4205175,10
2019,4205431,3
2019,4206405,11
2019,4206603,6
2019,4206751,4
2019,4207577,3
2019,4209177,3
2019,4209201,3
2019,4209904,18
2019,4210555,3
2019,4210852,6
2019,4211405,3
2019,4211454,6
2019,4211603,18
2019,4213906,5
2019,4214151,5
2019,4215455,9
2019,4215679,10
2019,4215695,3
2019,4217105,9
2019,4218103,6
2019,4218509,8
2019,4218608,14
2019,4218855,3
2019,4218954,5
2019,4219358,9
2019,4301073,5
2019,4301503,8
2019,4301875,5
2019,4302055,6
2019,4303400,7
2019,4303806,6
2019,4304671,5
2019,4304697,6
2019,4304952,3
2019,4305132,5
2019,4305371,5
2019,4305587,3
2019,4305871,3
2019,4305934,3
2019,4305959,3
2019,4306379,3
2019,4307401,3
2019,4307559,6
2019,4308078,6
2019,4308854,5
2019,4310751,5
2019,4310850,6
2019,4312054,7
2019,4312609,6
2019,4312625,6
2019,4313011,4
2019,4313037,3
2019,4313086,2
2019,4313441,5
2019,4314555,5
2019,4315057,3
2019,4315073,4
2019,4315131,3
2019,4315149,6
2019,4318440,3
2019,4318499,4
2019,4318622,8
2019,4319109,6
2019,4319372,3
2019,4320677,13
2019,4321626,3
2019,4321709,25
2019,4321857,6
2019,4322152,9
2019,4322541,6
2019,4323309,3
2019,4323606,3
2019,5003900,3
2019,5004106,6
2019,5007976,4
2019,5103106,7
2019,5103809,5
2019,5106182,7
2019,5107156,3
2019,5107198,4
2019,5107206,4
2019,5107404,3
2019,5107743,4
2019,5107883,2
2019,5108857,4
2019,5200555,5
2019,5201207,3
2019,5204102,8
2019,5204953,5
2019,5205471,8
2019,5206701,4
2019,5207253,9
2019,5208152,4
2019,5213509,19
2019,5214705,4
2019,5214804,3
2019,5215900,4
2019,5218789,3
2019,5219258,4
2019,5219407,5
2019,5221304,3
2019,5221452,3
2019,5221502,3
2019,1701309,4
2019,2201929,8
2019,2203271,14
2019,2209906,12
2019,2403509,13
2019,2509404,25
2019,2515906,11
2019,2612109,14
2019,2911006,18
2019,4200606,7
2019,4205555,4
2019,4212239,5
2019,4215109,13
2019,4308250,3
2019,4321832,6
2019,5201801,8
2019,2202851,7
2019,4309555,7
2019,5204854,3
2019,2804102,12
2019,4101853,4
2019,4202156,5
2019,4120200,3
2019,4122800,5
2019,5212253,3
2019,2701357,7
2019,4322376,3
2019,5215256,3
2019,1708254,4
2019,2205607,10
2019,2513158,16
2019,2612471,12
2019,3125002,4
2019,3165107,4
2019,3168309,4
2019,4314027,11
2019,4322343,2
2019,2411601,7
2019,3533809,4
2019,4309258,3
2019,2510501,14
2019,3109253,4
2019,3122801,4
2019,3154200,8
2019,4315453,3
2019,1100031,8
2019,1100924,12
2019,1715150,2
2019,1718402,2
2019,2110807,15
2019,2414753,15
2019,2500106,22
2019,3140407,4
2019,3142502,6
2019,3147709,6
2019,3547205,2
2019,5106174,13
2019,5204201,2
2019,5208301,8
2019,5220504,9
2019,5221080,5
2019,2510600,6
2019,3544707,3
2019,3549003,2
2019,4122107,5
2019,3161304,5
2019,3527256,3
2019,4111308,5
2019,3115607,3
2019,3133907,9
2019,4117206,4
2019,5221551,5
2019,4128625,4
2019,5219738,4
2019,4308003,7
2019,1702158,7
2019,3115201,3
2019,3547106,5
2019,5202601,2
2019,2917359,7
2019,5101209,2
2019,2407252,4
2019,2508505,18
2019,2920304,10
2019,3138302,5
2019,4302378,5
2019,5107776,12
2019,3114907,4
2019,2515005,15
2019,3123007,8
2019,3155207,7
2019,3500402,8
2019,5205455,6
2019,1712702,7
2019,1720655,6
2019,2512788,5
2019,2806909,5
2019,2910206,6
2019,3122405,5
2019,3165560,5
2019,4310306,5
2019,4308805,12
2019,3101631,7
2019,5103437,3
2019,4314472,8
2019,3116407,6
2019,3163607,7
2019,3165503,8
2019,3101409,4
2019,1712157,3
2019,4309654,8
2019,5000252,5
2019,4313334,2
2019,3507209,3
2019,4302253,3
2019,4214607,8
2019,4314068,6
2019,4306734,3
2019,4308656,4
2019,4313805,10
2019,4300471,4
2019,3110202,4
2019,5005251,6
2019,5200506,2
2019,5220264,5
2019,4301958,3
2019,4312385,3
2019,4323200,6
2019,2403004,5
2019,4323754,5
2019,4304622,4
2019,4316733,3
2019,4302584,4
2019,4316501,9
2019,5210307,2
2019,1703867,2
2019,1705102,3
2019,1707306,3
2019,1709807,3
2019,1715507,2
2019,1716307,5
2019,1718881,2
2019,3103306,2
2019,3104304,10
2019,3114600,3
2019,3116704,3
2019,3121902,4
2019,3127370,3
2019,3128253,3
2019,3148301,5
2019,3161056,2
2019,3167301,3
2019,3168051,6
2019,3170305,3
2019,3170578,3
2019,3171105,3
2019,3501509,4
2019,3506904,10
2019,3512605,4
2019,3516853,4
2019,3523701,4
2019,3545100,3
2019,3546504,6
2019,3547908,7
2019,3553658,3
2019,3554656,3
2019,3554953,6
2019,3555802,6
2019,3555901,2
2019,4102703,3
2019,4110300,4
2019,4110656,4
2019,4111605,4
2019,4119657,3
2019,4120853,3
2019,4121307,3
2019,4123824,4
2019,4202537,4
2019,4205191,3
2019,4211876,3
2019,4217758,5
2019,4301552,3
2019,4306924,3
2019,4312179,5
2019,4312351,3
2019,4315313,3
2019,4317558,2
2019,4320578,5
2019,4321493,5
2019,5006259,4
2019,5102694,3
2019,5203609,5
2019,5203962,4
2019,5204557,3
2019,5206800,2
2019,5212600,2
2019,5214879,3
2019,5215801,4
2019,5218052,3
2019,5219209,4
2019,5221809,4
2019,5221908,3
2019,4316428,5
2019,2209450,5
2019,4300455,5
2019,4310900,4
2019,2201988,7
2019,2207934,4
2019,4301925,2
2019,4323457,3
2019,4312153,4
2019,3168101,5
2019,4311734,5
2019,2406403,4
2019,2514651,5
2019,3116902,3
2019,4211652,3
2019,3300951,9
2019,4110052,3
2019,4214300,5
2019,3157609,4
2019,4312674,3
2019,3500808,3
2019,3123502,2
2019,4316477,3
2019,2211704,5
2019,3166600,2
2019,5200829,6
2019,3128808,4
2019,3167905,3
2019,3533254,3
2019,3158409,3
2019,5209606,5
2019,4312955,2
2019,4321634,3
2019,3535903,3
2019,4313359,3
2019,2500734,3
2019,3147808,3
2019,3556958,3
